,shop_name,STREET,LOCALITY,REGION,POSTAL_CODE
1253,Tim Hortons,"3089 Lakeshore Blvd, ","Etobicoke, ","ON, ",M8V 1A3
1254,Tim Hortons,"39 Wynford Dr, ","North York, ","ON, ",M3C 3K5
1255,Tim Hortons,"256 Jarvis St, ","Toronto, ","ON, ",M5B 2J4
1256,Tim Hortons,"50 Eglinton Ave, ","Toronto, ","ON, ",M4P 1A6
1257,Tim Hortons,"69 Regent Park Blvd, ","Toronto, ","ON, ",M5A 0K7
1258,Tim Hortons,"175 Roncesvalles Ave, ","Toronto, ","ON, ",M6R 2L3
1259,Tim Hortons,"Non, ","Non, ","ON, ",Non
1260,Tim Hortons,"Non, ","Non, ","ON, ",Non
1261,Tim Hortons,"300 Borough Dr, ","Scarborough, ","ON, ",M1P 4P5
1262,Tim Hortons,"120 Fort York Blvd, ","Toronto, ","ON, ",M5V 0E3
1263,Tim Hortons,"119 Spadina Ave, ","Toronto, ","ON, ",M5V 2L1
1264,Tim Hortons,"360 Bay St, ","Toronto, ","ON, ",M5H 2V6
1265,Tim Hortons,"3316 Lakeshore Rd West, ","Etobicoke, ","ON, ",M9W 1M9
1266,Tim Hortons,"1401 Ellesmere Rd, ","Scarborough, ","ON, ",M1P 4R4
1267,Tim Hortons,"33 Yonge St, ","Toronto, ","ON, ",M5E 1G4
1268,Tim Hortons,"2862 Ellesmere Rd, ","Scarborough, ","ON, ",M1E 4B8
1269,Tim Hortons,"700 Lawrence Ave West Lawrence Square Mall, ","Toronto, ","ON, ",M6A 3B4
1270,Tim Hortons,"1751 Albion Rd, ","Etobicoke, ","ON, ",M9V 1C3
1271,Tim Hortons,"101 College St, ","Toronto, ","ON, ",M5T 1P5
1272,Tim Hortons,"1 Richmond St West, ","Toronto, ","ON, ",M5H 3W4
1273,Tim Hortons,"3465 Kingston Rd, ","Scarborough, ","ON, ",M1M 1R4
1274,Tim Hortons,"2575 Danforth Ave, ","Toronto, ","ON, ",M4C 1L5
1275,Tim Hortons,"200 Wellington St. W. (metro Centre), ","Toronto, ","ON, ",M5V 3C7
1276,Tim Hortons,"2501 Victoria Park Ave, ","Scarborough, ","ON, ",M1T 1A1
1277,Tim Hortons,"1084 Islington Ave, ","Etobicoke, ","ON, ",M8Z 4R9
1278,Tim Hortons,"1900 O'connor Dr, ","North York, ","ON, ",M4A 1X2
1279,Tim Hortons,"55 St Clair Ave W, ","Toronto, ","ON, ",M4V 1N5
1280,Tim Hortons,"323 Richmond Street East, ","Toronto, ","ON, ",M5A 4R3
1281,Tim Hortons,"8129 Sheppard Ave, ","Scarborough, ","ON, ",M1B 6A3
1282,Tim Hortons,"175 Bloor St E, ","Toronto, ","ON, ",M4W 3R8
1283,Tim Hortons,"6001 Yonge St, ","North York, ","ON, ",M2M 3W2
1284,Tim Hortons,"1094 Bloor St West, ","Toronto, ","ON, ",M6H 1M5
1285,Tim Hortons,"2050 Victoria Park Ave, ","North York, ","ON, ",M1R 1V2
1286,Tim Hortons,"3850 Sheppard Ave, ","Scarborough, ","ON, ",M1T 3L4
1287,Tim Hortons,"2013 Lawrence Ave West, ","North York, ","ON, ",M9N 0A3
1288,Tim Hortons,"8200 Dixie Rd, ","Brampton, ","ON, ",L6T 0C1
1289,Tim Hortons,"1 King's College Cir, ","Toronto, ","ON, ",M5S 1A5
1290,Tim Hortons,"40 King St W, ","Toronto, ","ON, ",M5H 3Y2
1291,Tim Hortons,"160 Kendal Ave, ","Toronto, ","ON, ",M5R 1M3
1292,Tim Hortons,"3111 Convair Dr, ","Mississauga, ","ON, ",L5P 1B2
1293,Tim Hortons,"455 Spadina Ave, ","Toronto, ","ON, ",M5S 1A1
1294,Tim Hortons,"26 Dundas St, ","Toronto, ","ON, ",M5B 2L6
1295,Tim Hortons,"2625 G Weston Rd, ","North York, ","ON, ",M9N 3W1
1296,Tim Hortons,"3003 Danforth Ave, ","East York, ","ON, ",M4C 1M9
1297,Tim Hortons,"90 Adelaide St W, ","Toronto, ","ON, ",M5H 3V9
1298,Tim Hortons,"900 Dufferin St., ","Toronto, ","ON, ",M6H 4B1
1299,Tim Hortons,"745 College St, ","Toronto, ","ON, ",M6G 1C5
1300,Tim Hortons,"700 University Ave, ","Toronto, ","ON, ",M5G 1Z5
1301,Tim Hortons,"2571 St Clair Ave West, ","Toronto, ","ON, ",M6N 4Z5
1302,Tim Hortons,"4186 Finch Ave East, ","Scarborough, ","ON, ",M1V 5P6
1303,Tim Hortons,"55 York St, ","Toronto, ","ON, ",M5J 1R7
1304,Tim Hortons,"1060 Finch Ave West, ","North York, ","ON, ",M3J 2E2
1305,Tim Hortons,"1269 College St, ","Toronto, ","ON, ",M6H 1C5
1306,Tim Hortons,"145 King St West, ","Toronto, ","ON, ",M5H 1J8
1307,Tim Hortons,"65 Queen St West, ","Toronto, ","ON, ",M5H 2M5
1308,Tim Hortons,"895 Jane St, ","North York, ","ON, ",M6N 4C4
1309,Tim Hortons,"1033 Queen St West, ","Toronto, ","ON, ",M6J 0A6
1310,Tim Hortons,"150 Wynford Dr, ","Toronto, ","ON, ",M3C 1K6
1311,Tim Hortons,"1896 Eglinton Ave E, ","Scarborough, ","ON, ",M1L 2L9
1312,Tim Hortons,"680 Sheppard Ave West, ","North York, ","ON, ",M3H 2S5
1313,Tim Hortons,"60 Tuxedo Court, ","Scarborough, ","ON, ",M1G 3S3
1314,Tim Hortons,"555 Burnhamthorpe Rd, ","Etobicoke, ","ON, ",M9C 2Y3
1315,Tim Hortons,"1170 Bay St, ","Toronto, ","ON, ",M5S 2B4
1316,Tim Hortons,"570a Kipling Ave, ","Etobicoke, ","ON, ",M8Z 5E9
1317,Tim Hortons,"325 Front St W, ","Toronto, ","ON, ",M5V 2Y1
1318,Tim Hortons,"200 King St E, ","Toronto, ","ON, ",M5W 2A8
1319,Tim Hortons,"2500 Don Mills Rd, ","North York, ","ON, ",M2J 3B3
1320,Tim Hortons,"1840 Bayview Ave, ","North York, ","ON, ",M4G 3C9
1321,Tim Hortons,"843 Don Mills Rd, ","North York, ","ON, ",M3C 1V4
1322,Tim Hortons,"901 Sheppard Ave West, ","North York, ","ON, ",M3H 2T7
1323,Tim Hortons,"1500 Finch Ave, ","North York, ","ON, ",M2J 4Y6
1324,Tim Hortons,"250 The Queensway, ","Etobicoke, ","ON, ",M8Y 1J4
1325,Tim Hortons,"5470 Dundas St West, ","Etobicoke, ","ON, ",M9B 1B6
1326,Tim Hortons,"415 The Westway, ","Etobicoke, ","ON, ",M9R 1H5
1327,Tim Hortons,"250 The East Mall, ","Etobicoke, ","ON, ",M9B 3Y8
1328,Tim Hortons,"678-682 Kennedy Rd, ","Scarborough, ","ON, ",M1K 2B5
1329,Tim Hortons,"2900 Warden Ave, ","Scarborough, ","ON, ",M1W 2S8
1330,Tim Hortons,"555 University Ave, ","Toronto, ","ON, ",M5G 1X8
1331,Tim Hortons,"1149 Morningside Ave, ","Scarborough, ","ON, ",M1B 5J3
1332,Tim Hortons,"4751 Leslie St, ","North York, ","ON, ",M2J 2K8
1333,Tim Hortons,"4986 Yonge St, ","North York, ","ON, ",M2N 7G9
1334,Tim Hortons,"750 Lawrence Avenue West, ","Toronto, ","ON, ",M6A 1B8
1335,Tim Hortons,"603 Davenport Rd, ","Toronto, ","ON, ",M5R 1L1
1336,Tim Hortons,"2611 Lawrence Ave East, ","Scarborough, ","ON, ",M1P 2S2
1337,Tim Hortons,"North York General Hospital - Upstairs, ","North York, ","ON, ",M2K 1E1
1338,Tim Hortons,"399 Bathurst St, ","Toronto, ","ON, ",M5T 2S8
1339,Tim Hortons,"5955 Leslie St, ","North York, ","ON, ",M2H 1J8
1340,Tim Hortons,"1630 Danforth Ave, ","Toronto, ","ON, ",M4C 1H6
1341,Tim Hortons,"607 Eglinton Ave East, ","Toronto, ","ON, ",M4P 1P8
1342,Tim Hortons,"3448 Dundas St W, ","Toronto, ","ON, ",M6S 2S1
1343,Tim Hortons,"1050 Don Mills Rd, ","North York, ","ON, ",M3C 1W6
1344,Tim Hortons,"419 Bloor St East, ","Toronto, ","ON, ",M4W 1H7
1345,Tim Hortons,"1000 Gerrard St. East, ","Toronto, ","ON, ",M4M 3G6
1346,Tim Hortons,"2044 Lawrence Ave East, ","Scarborough, ","ON, ",M1R 2Z3
1347,Tim Hortons,"2625 G Weston Rd, ","North York, ","ON, ",M9N 3W1
1348,Tim Hortons,"2485 Bloor St W, ","Toronto, ","ON, ",M6S 1P7
1349,Tim HortonS,"245 Church St, ","Toronto, ","ON, ",M3H 6A7
1350,Tim Hortons,"350 Victoria St, ","Toronto, ","ON, ",M5B 2K3
1351,Tim Hortons,"561 O' Connor Dr, ","Toronto, ","ON, ",M4C 2Z7
1352,Tim Hortons,"2201 Eglinton Ave E, ","Scarborough, ","ON, ",M1L 4S2
1353,Tim Hortons,"3276 St Clair Ave East, ","Scarborough, ","ON, ",M1L 1W1
1354,Tim Hortons,"3566 St Clair Ave E, ","Scarborough, ","ON, ",M1K 1M2
1355,Tim Hortons,"3090 Bathurst St, ","North York, ","ON, ",M6A 2A1
1356,Tim Hortons,"600-290 Yonge St, ","Toronto, ","ON, ",M5B 1C8
1357,Tim Hortons,"3321 Dufferin St, ","Toronto, ","ON, ",M6A 2T8
1358,Tim Hortons,"150 Kilgour Rd, ","East York, ","ON, ",M4G 1R8
1359,Tim Hortons,"100 St George St, ","Toronto, ","ON, ",M5S 3G4
1360,Tim Hortons,"743 Pape Ave, ","Toronto, ","ON, ",M4K 3T1
1361,Tim Hortons,"2075 Bayview Ave, ","Toronto, ","ON, ",M4N 3M5
1362,Tim Hortons,"340 Front St West, ","Toronto, ","ON, ",M5V 3W7
1363,Tim Hortons,"2708 Keele St, ","North York, ","ON, ",M3M 2G1
1364,Tim Hortons,"250 Bloor St E, ","Toronto, ","ON, ",M4W 1E6
1365,Tim Hortons,"969 Eastern Ave, ","Toronto, ","ON, ",M4L 1A5
1366,Tim Hortons,"4696 Yonge St, ","North York, ","ON, ",M2N 5M2
1367,Tim Hortons,"3514 Weston Rd, ","North York, ","ON, ",M9L 1V6
1368,Tim Hortons,"3981 Jane St, ","North York, ","ON, ",M3N 2K1
1369,Tim Hortons,"2304 Sheppard Ave West, ","North York, ","ON, ",M9M 1M1
1370,Tim Hortons,"3075 Danforth Ave, ","Toronto, ","ON, ",M1L 1A8
1371,Tim Hortons,"793 Wilson Ave, ","North York, ","ON, ",M3K 1E4
1372,Tim Hortons,"150 Dupont St, ","Toronto, ","ON, ",M5R 2E6
1373,Tim Hortons,"581 Parliament St, ","Toronto, ","ON, ",M4X 1P7
1374,Tim Hortons,"56 Wellesley St West, ","Toronto, ","ON, ",M5S 2S3
1375,Tim Hortons,"1480 Kennedy Rd, ","Scarborough, ","ON, ",M1P 2L7
1376,Tim Hortons,"1150 Markham Rd, ","Scarborough, ","ON, ",M1H 2Y6
1377,Tim Hortons,"952 King St West, ","Toronto, ","ON, ",M6K 1E4
1378,Tim Hortons,"4000 Finch Ave East, ","Scarborough, ","ON, ",M1S 3T6
1379,Tim Hortons,"7337 Kingston Rd, ","Scarborough, ","ON, ",M1B 5S3
1380,Tim Hortons,"381 Mount Pleasant Rd, ","Toronto, ","ON, ",M4S 2L5
1381,Tim Hortons,"2245 Yonge St, ","Toronto, ","ON, ",M4S 2B1
1382,Tim Hortons,"575 Bay St, ","Toronto, ","ON, ",M5G 2C5
1383,Tim Hortons,"148 Simcoe St, ","Toronto, ","ON, ",M5H 3G4
1384,Tim Hortons,"610 University Ave, ","Toronto, ","ON, ",M5J 1A7
1385,Tim Hortons,"4000 Jane St, ","North York, ","ON, ",M3N 2K2
1386,Tim Hortons,"461 Sheppard Ave East, ","North York, ","ON, ",M2N 3B3
1387,Tim Hortons,"222 Jarvis St, ","Toronto, ","ON, ",M7A 0B6
1388,Tim Hortons,"481 University Ave, ","Toronto, ","ON, ",M5G 2E9
1389,Tim Hortons,"500 Rexdale Blvd, ","Etobicoke, ","ON, ",M9W 6K5
1390,Tim Hortons,"3270 Eglinton Ave East, ","Scarborough, ","ON, ",M1J 2H6
1391,Tim Hortons,"50 Bloor St West, ","Toronto, ","ON, ",M4W 3L8
1392,Tim Hortons,"111 Carlton St, ","Toronto, ","ON, ",M5B 2G3
1393,Tim Hortons,"6000 Dufferin St North, ","North York, ","ON, ",M3H 5T5
1394,Tim Hortons,"2291 Islington Ave, ","Etobicoke, ","ON, ",M9W 3W6
1395,Tim Hortons,"3071 Bloor St West, ","Etobicoke, ","ON, ",M8X 1C7
1396,Tim Hortons,"2363 Warden Ave, ","Scarborough, ","ON, ",M1T 1V7
1397,Tim Hortons,"4025 Yonge St, ","North York, ","ON, ",M2P 2E3
1398,Tim Hortons,"2029 Jane St, ","North York, ","ON, ",M9N 2V4
1399,Tim Hortons,"477 Dundas St W, ","Toronto, ","ON, ",M5T 1H1
1400,Tim Hortons,"1681 Lakeshore Blvd East, ","Toronto, ","ON, ",M4L 3W6
1401,Tim Hortons,"438 Nugget Ave, ","Scarborough, ","ON, ",M1S 5E1
1402,Tim Hortons,"4228 Midland Ave, ","Scarborough, ","ON, ",M1V 4S7
1403,Tim Hortons,"5641 Steeles Ave East, ","Scarborough, ","ON, ",M1V 5P6
1404,Tim Hortons,"1130 Albion Rd, ","Etobicoke, ","ON, ",M9V 1A6
1405,Tim Hortons,"4479 Kingston Rd, ","Scarborough, ","ON, ",M1E 2N7
1406,Tim Hortons,"200 Bay St, ","Toronto, ","ON, ",M5J 2J1
1407,Tim Hortons,"135 Rexdale Blvd, ","Etobicoke, ","ON, ",M9W 1P7
1408,Tim Hortons,"1500 O'connor Dr, ","East York, ","ON, ",M4B 2T8
1409,Tim Hortons,"1621 Birchmount Rd, ","Scarborough, ","ON, ",M1P 2J3
1410,Tim Hortons,"1 William Kitchen Rd, ","Scarborough, ","ON, ",M1P 5B7
1411,Tim Hortons,"2208 Jane St, ","North York, ","ON, ",M3M 1A4
1412,Tim Hortons,"4901 Steeles Ave W Unit 1, ","North York, ","ON, ",M9L 2W1
1413,Tim Hortons,"2075 Sheppard Ave E, ","Toronto, ","ON, ",M2J 1W6
1414,Tim Hortons,"1280 Finch Ave W, ","North York, ","ON, ",M3J 3K6
1415,Tim Hortons,"4 Lebovic Ave, ","Scarborough, ","ON, ",M1L 2L6
1416,Tim Hortons,"3389 Steeles Ave East, ","North York, ","ON, ",M2H 3S7
1417,Tim Hortons,"1569 The Queensway, ","Etobicoke, ","ON, ",M8Z 1T8
1418,Tim Hortons,"105-18 King St, ","Toronto, ","ON, ",M9N 1K9
1419,Tim Hortons,"4211 Keele St, ","North York, ","ON, ",M3J 1N9
1420,Tim Hortons,"1900 Midland Ave, ","Scarborough, ","ON, ",M1P 3E2
1421,Tim Hortons,"2500 Eglinton Ave East, ","Scarborough, ","ON, ",M1K 2R5
1422,Tim Hortons,"815 Caledonia Rd, ","Toronto, ","ON, ",M6B 3X8
1423,Tim Hortons,"285 Rexdale Blvd., ","Etobicoke, ","ON, ",M9W 1P7
1424,Tim Hortons,"500 Trethewey Dr, ","North York, ","ON, ",M6M 4C2
1425,Tim Hortons,"853 The Queensway, ","Etobicoke, ","ON, ",M8Z 1N6
1426,Tim Hortons,"2355 Keele St, ","North York, ","ON, ",M6M 4A2
1427,Tim Hortons,"1110 Don Mills Rd, ","North York, ","ON, ",M3C 1S7
1428,Tim Hortons,"715 Renforth Ave, ","Etobicoke, ","ON, ",M9C 2N7
1429,Tim Hortons,"825 Coxwell Ave, ","East York, ","ON, ",M4C 3E7
1430,Tim Hortons,"960 Warden Ave, ","Scarborough, ","ON, ",M1L 4C9
1431,Tim Hortons,"105 Moatfield Dr, ","North York, ","ON, ",M3B 0A2
1432,Tim Hortons,"170 University Ave, ","Toronto, ","ON, ",M5H 3B3
1433,Tim Hortons,"218 Yonge St, ","Toronto, ","ON, ",M5B 2H6
1434,Tim Hortons,"77 King Street West, ","Toronto, ","ON, ",M5K 2A1
1435,Tim Hortons,"1235 Wilson Ave, ","North York, ","ON, ",M3M 0B2
1436,Tim Hortons,"14 St Matthews Rd, ","Toronto, ","ON, ",M4M 2B5
1437,Tim Hortons,"663 Yonge St, ","Toronto, ","ON, ",M4Y 1Z9
1438,Tim Hortons,"2825 Markham Rd &amp; Mcnicoll Ave, ","Toronto, ","ON, ",M1B 2W1
1439,Tim Hortons,"3030 Birchmount Rd, ","Scarborough, ","ON, ",M1M 3W3
1440,Tim Hortons,"1309 Lawrence Ave E, ","North York, ","ON, ",M3A 1C6
1441,Tim Hortons,"6464 Yonge St, ","North York, ","ON, ",M2M 3X4
1442,Tim Hortons,"75 Ellesmere Rd, ","Scarborough, ","ON, ",M1R 4B7
1443,Tim Hortons,"60 Bloor St West, ","Toronto, ","ON, ",M4W 3B8
1444,Tim Hortons,"100 King St West, ","Toronto, ","ON, ",M5X 2A1
1445,Tim Hortons,"70 Gerrard St West, ","Toronto, ","ON, ",M5G 1J5
1446,Tim Hortons,"4200 Sheppard Ave East, ","Scarborough, ","ON, ",M1S 1T3
1447,Tim Hortons,"334 Bloor St West, ","Toronto, ","ON, ",M5S 1W9
1448,Tim Hortons,"726 Bloor St West, ","Toronto, ","ON, ",M6G 4A1
1449,Tim Hortons,"5555 Eglinton Ave West, ","Etobicoke, ","ON, ",M9C 5M1
1450,Tim Hortons,"1670 Mccowan Rd, ","Scarborough, ","ON, ",M1S 3L5
1451,Tim Hortons,"438 University Ave, ","Toronto, ","ON, ",M5G 2K8
1452,Tim Hortons,"3157 Dundas St W, ","Toronto, ","ON, ",M6P 2A2
1453,Tim Hortons,"10 Dundas St E Suite 104, ","Toronto, ","ON, ",M5B 2G8
1454,Tim Hortons,"12 Queens Quay West, ","Toronto, ","ON, ",M5J 2V3
1455,Tim Hortons,"555 Yonge St, ","Toronto, ","ON, ",M4Y 3A6
1456,Tim Hortons,"333 Eglinton Ave West, ","Toronto, ","ON, ",M5P 2L3
1457,Tim Hortons,"249 Queens Quay West, ","Toronto, ","ON, ",M5V 1A2
1458,Tim Hortons,"2 Bloor St E, ","Toronto, ","ON, ",M4W 1A8
1459,Tim Hortons,"2002 Queen St East, ","Toronto, ","ON, ",M4L 1J3
1460,Tim Hortons,"589 King St East, ","Toronto, ","ON, ",M5V 1M1
1461,Tim Hortons,"150 John St, ","Toronto, ","ON, ",M5V 3C3
1462,Tim Hortons,"1277 York Mills Rd Unit E5, ","North York, ","ON, ",M3A 1Z4
1463,Tim Hortons,"1089 Kingston Rd, ","Scarborough, ","ON, ",M1N 4E4
1464,Tim Hortons,"6897 Finch Ave. West, ","Etobicoke, ","ON, ",M9W 0A6
1465,Tim Hortons,"3683 Dewolf Way, ","Merritt, ","BC, ",V1K 1R1
1466,Tim Hortons,"Waterpark Place, ","Toronto, ","ON, ",M5J 2V7
1467,Tim Hortons,"659 Queen St W, ","Toronto, ","ON, ",M6G 1L1
1468,Tim Hortons,"218 Yonge St, ","Toronto, ","ON, ",M5B 2H1
1469,Tim Hortons,"261 Yonge St, ","Toronto, ","ON, ",M5B 1N8
1470,Tim Hortons,"3300 Bloor Street West Bloor Islington Place, ","Etobicoke, ","ON, ",M8Z 5B5
1471,Tim Hortons,"152 Park Lawn Rd, ","Etobicoke, ","ON, ",M8Y 3H8
1472,Tim Hortons,"Main Store - 595 Bay Street Atrium On Bay, ","Toronto, ","ON, ",M5G 2C2
1473,Tim Hortons,"1 Eglinton Square, ","Scarborough, ","ON, ",M1L 2K1
1474,Tim Hortons,"2480 Gerrard St East, ","Scarborough, ","ON, ",M1N 4C3
1475,Tim Hortons,"230 Lloyd Manor Rd, ","Etobicoke, ","ON, ",M9B 5K7
1476,Tim Hortons,"1309 Lawrence Ave East, ","North York, ","ON, ",M3A 1C6
1477,Tim Hortons,"2301 Brimley Rd, ","Scarborough, ","ON, ",M1S 5B8
1478,Tim Hortons,"1521 Yonge St, ","Toronto, ","ON, ",M4T 1Z2
1479,Tim Hortons,"1533 Jane St, ","North York, ","ON, ",M6M 5J9
1480,Tim Hortons,"1910 Yonge St, ","Toronto, ","ON, ",M4S 1Z3
1481,Tim Hortons,"733 Kipling Ave, ","Etobicoke, ","ON, ",M8Z 5C9
1482,Tim Hortons,"720 King St West, ","Toronto, ","ON, ",M5V 2T3
1483,Tim Hortons,"829 Lakeshore Blvd East, ","Toronto, ","ON, ",M4M 1B2
1484,Tim Hortons,"1733 Eglinton Ave East, ","Toronto, ","ON, ",M4A 1J8
1485,Tim Hortons,"210 Princes Blvd, ","Toronto, ","ON, ",M6K 3C3
1486,Tim Hortons,"1480 Queen St West, ","Toronto, ","ON, ",M6K 1M4
1487,Tim Hortons,"152 North Queen St, ","Etobicoke, ","ON, ",M9C 1A8
1488,Tim Hortons,"2005 Avenue Rd., ","North York, ","ON, ",M5M 4A5
1489,Tim Hortons,"547 Gerrard St East, ","Toronto, ","ON, ",M4M 1X7
1490,Tim Hortons,"85 Laird Dr, ","East York, ","ON, ",M4G 3T8
1491,Tim Hortons,"5975 Steeles Ave E, ","Scarborough, ","ON, ",M1V 5P6
1492,Tim Hortons,"2150 Bloor St West, ","Toronto, ","ON, ",M6S 1M8
1493,Tim Hortons,"3140 Dufferin St, ","North York, ","ON, ",M6A 2T1
1494,Tim Hortons,"1000 The Queensway, ","Etobicoke, ","ON, ",M8Z 1P7
1495,Tim Hortons,"1195 Danforth Ave, ","Toronto, ","ON, ",M4J 1M7
1496,Tim Hortons,"550 St Clair Ave West, ","Toronto, ","ON, ",M6C 1A5
1497,Tim Hortons,"1865-1871 Ave Rd, ","North York, ","ON, ",M5M 3Z7
1498,Tim Hortons,"2075 Bayview Ave, ","Toronto, ","ON, ",M4N 3M5
1499,Tim Hortons,"1970 St. Clair Ave W, ","Toronto, ","ON, ",M6N 4X9
1500,Tim Hortons,"123 Garratt Blvd, ","North York, ","ON, ",M3K 1Y5
1501,Tim Hortons,"4841 Yonge St, ","North York, ","ON, ",M2N 5X2
1502,Tim Hortons,"181 Bay St, ","Toronto, ","ON, ",M5J 2V1
1503,Tim Hortons,"3090 Kingston Rd, ","Scarborough, ","ON, ",M1M 1P2
1504,Tim Hortons,"3600 Sheppard Ave East, ","Scarborough, ","ON, ",M1T 3K8
1505,Tim Hortons,"C-2600 Birchmount Road, ","Scarborough, ","ON, ",M1T 2M5
1506,Tim Hortons,"150 King Steet West, ","Toronto, ","ON, ",M5J 1J9
1507,Tim Hortons,"1 Yonge St, ","Toronto, ","ON, ",M5E 1E5
1508,Tim Hortons,"1871 Avenue Rd, ","Toronto, ","ON, ",M5M 3Z7
1509,Tim Hortons,"563 Sherbourne Street, ","Toronto, ","ON, ",M4X 1W7
1510,Tim Hortons,"91 Danforth Ave, ","Toronto, ","ON, ",M4K 1N2
1511,Tim Hortons,"65 Front Str W, ","Toronto, ","ON, ",M5J 1E6
1512,Tim Hortons,"3353 Lawrence Ave E, ","Scarborough, ","ON, ",M1H 1A8
1513,Tim Hortons,"590 Keele St, ","Toronto, ","ON, ",M6N 3E7
1514,Tim Hortons,"Fairview Mall, 1800 Sheppard Ave. E, ","North York, ","ON, ",M2J 5A7
1515,Tim Hortons,"637 Kingston Rd, ","Toronto, ","ON, ",M4E 1R3
1516,Tim Hortons,"130 King Street West,, ","Toronto, ","ON, ",M5X 1A9
1517,Tim Hortons,"175 Dundas St. E, ","Toronto, ","ON, ",M5A 1Z4
1518,Tim Hortons,"3748 Bathurst Street, ","North York, ","ON, ",M3H 3M4
1519,Tim Hortons,"310 O'connor Drive, ","East York, ","ON, ",M4J 2T9
1520,Tim Hortons,"82 Adelaide St E, ","Toronto, ","ON, ",M5C 1K9
1521,Tim Hortons,"1167 Queen St W, ","Toronto, ","ON, ",M6J 1J4
1522,Tim Hortons,"627 pharmacy ave, ","Scarborough, ","ON, ",M1L 3H3
1523,Tim Hortons,"1256 Dundas St W, ","Toronto, ","ON, ",M4M 2V8
1524,Tim Hortons,"1251 Bloor St W, ","Toronto, ","ON, ",M6H 1N6
1525,Tim Hortons,"335 Parliament St, ","Toronto, ","ON, ",M5A 2Z3
1526,Tim Hortons,"1801 Eglinton Ave West, ","Toronto, ","ON, ",M6E 2H8
1527,Tim Hortons - Closed,"3401 Dufferin St, ","Toronto, ","ON, ",M6A 2T9
1528,Tim Hortons - Closed,"4400 Dufferin St, ","North York, ","ON, ",M3H 5R9
1529,Tim Hortons - Closed,"939 Eglinton Ave East, ","Toronto, ","ON, ",M4G 4E8
1530,Tim Hortons - Closed,"481 Danforth Ave, ","Toronto, ","ON, ",M4K 1P5
1531,Tim Hortons - Closed,"110 West Toronto St, ","Toronto, ","ON, ",M6N 5B7
1532,Tim Hortons - Closed,"99 Wellesley St West, ","Toronto, ","ON, ",M7A 1W3
1533,Tim Hortons - Closed,"33 University Ave., ","Toronto, ","ON, ",M5J 2S7
1534,Tim Hortons - Closed,"844 Don Mills Rd, ","North York, ","ON, ",M3C 1V7
1535,Tim Hortons - Closed,"1025 The Queensway, ","Etobicoke, ","ON, ",M8Z 6C7
1536,Tim Hortons - Closed,"125 The Queensway, ","Etobicoke, ","ON, ",M8Y 1H8
1537,Tim Hortons - Closed,"50 Gould St, ","Toronto, ","ON, ",M5B 2K3
1538,Tim Hortons - Closed,"3750 Bathurst St, ","North York, ","ON, ",M3H 3M4
1539,Tim Hortons - Closed,"322a King St West, ","Toronto, ","ON, ",M5V 1J2
1540,Tim Hortons - Closed,"8 Kingston Rd Eas, ","Ajax, ","ON, ",L1T 4W4
1541,Tim Hortons - Closed,"100 St George St, ","Toronto, ","ON, ",M5S 3G3
1542,Tim Hortons - Closed,"380 Victoria St, ","Toronto, ","ON, ",M5B 2K3
1543,Tim Hortons - Closed,"2201 Eglinton Ave East, ","Scarborough, ","ON, ",M1L 4S2
1544,Tim Hortons - Closed,"575 Bay St, ","Toronto, ","ON, ",M5G 2C5
1545,Tim Hortons - Closed,"595 Bay St, ","Toronto, ","ON, ",M5G 1M6
1546,Tim Hortons - Closed,"6301 Silver Dart Dr, ","Mississauga, ","ON, ",L5P 1B2
1547,Tim Hortons - Closed,"2075 Bayview Ave, ","Toronto, ","ON, ",M4N 3M5
1548,Tim Hortons - Closed,"243 Church St, ","Toronto, ","ON, ",M3H 6A7
1549,Tim Hortons - Temporarily Closed,"3495 Lawrence Ave East, ","Scarborough, ","ON, ",M1H 1B3
1550,Tim Hortons - Temporarily Closed,"40 Bay Street, ","Toronto, ","ON, ",M5J 2X2
1551,Tim Hortons - Temporarily Closed,"500 Commissioners St, ","Toronto, ","ON, ",M4M 1B4
1552,Tim Hortons - Temporarily Closed,"145 Sir William Hearst Ave., ","North York, ","ON, ",M3M 0B6
1553,Tim Hortons - Temporarily Closed,"1 King's College Circle, ","Toronto, ","ON, ",M5S 1A8
1554,Tim Hortons - Temporarily Closed,"400 East Ave, ","Kitchener, ","ON, ",N2H 1Z6
1555,Tim Hortons - Temporarily Closed,"45 Manitoba Dr, ","Toronto, ","ON, ",M6K 3C3
1556,Tim Hortons - Temporarily Closed,"100 Wellington St West, ","Toronto, ","ON, ",M5K 1A2
1557,Tim Hortons - Temporarily Closed,"120 Adelaide St W Unit Fc-09, ","Toronto, ","ON, ",M5H 1T1
1558,Tim Hortons - Temporarily Closed,"200 Elizabeth St, ","Toronto, ","ON, ",M5G 2C4
1559,Tim Hortons - Temporarily Closed,"250 Bloor St, ","Toronto, ","ON, ",M4W 1E5
1560,Tim Hortons - Temporarily Closed,"Transborder Us Departures, ","Mississauga, ","ON, ",L5P 1B4
1561,Tim Hortons - Temporarily Closed,"100 Wynford Dr (not Available To The Public), ","Toronto, ","ON, ",M3C 4B4
1562,Tim Hortons - Temporarily Closed,"1265 Military Trail, ","Scarborough, ","ON, ",M1C 1A4
